,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
879,MikeEvans,TAM,25,WR,16,138.0,86,62.3%,1524,17.7,8,11.0,5.4,95.3,EvanMi00,408.0,625.0,5125.0,36.0,2018
880,MikeEvans,TAM,24,WR,15,136.0,71,52.2%,1001,14.1,5,7.4,4.7,66.7,EvanMi00,378.0,605.0,4366.0,26.0,2017
881,MikeEvans,TAM,23,WR,16,173.0,96,55.5%,1321,13.8,12,7.6,6.0,82.6,EvanMi00,355.0,578.0,3926.0,29.0,2016
882,MikeEvans,TAM,22,WR,15,148.0,74,50.0%,1206,16.3,3,8.1,4.9,80.4,EvanMi00,312.0,535.0,3852.0,22.0,2015
883,MikeEvans,TAM,21,WR,15,122.0,68,55.7%,1051,15.5,12,8.6,4.5,70.1,EvanMi00,301.0,531.0,3297.0,21.0,2014
884,AlexErickson,CAR,29,WR,17,4.0,3,75.0%,55,18.3,0,13.8,0.2,3.2,EricAl01,348.0,599.0,3239.0,14.0,2021
885,AlexErickson,CIN,28,WR,16,17.0,12,70.6%,139,11.6,0,8.2,0.8,8.7,EricAl01,372.0,581.0,3448.0,19.0,2020
886,AlexErickson,CIN,27,WR,16,78.0,43,55.1%,529,12.3,0,6.8,2.7,33.1,EricAl01,356.0,616.0,3652.0,18.0,2019
887,AlexErickson,CIN,26,WR,16,29.0,20,69.0%,167,8.4,0,5.8,1.3,10.4,EricAl01,331.0,542.0,3290.0,27.0,2018
888,AlexErickson,CIN,25,WR,16,16.0,12,75.0%,180,15.0,1,11.3,0.8,11.3,EricAl01,304.0,510.0,3122.0,25.0,2017
889,AlexErickson,CIN,24,WR,16,8.0,6,75.0%,71,11.8,0,8.9,0.4,4.4,EricAl01,364.0,563.0,3942.0,18.0,2016
890,QuincyEnunwa,NYJ,27,WR,1,3.0,1,33.3%,-4,-4.0,0,-1.3,1.0,-4.0,EnunQu00,323.0,521.0,3111.0,19.0,2019
891,QuincyEnunwa,NYJ,26,WR,11,68.0,38,55.9%,449,11.8,1,6.6,3.5,40.8,EnunQu00,299.0,524.0,3165.0,18.0,2018
892,QuincyEnunwa,NYJ,24,WR,16,105.0,58,55.2%,857,14.8,4,8.2,3.6,53.6,EnunQu00,311.0,550.0,3466.0,16.0,2016
893,QuincyEnunwa,NYJ,23,WR,12,46.0,22,47.8%,315,14.3,0,6.8,1.8,26.3,EnunQu00,362.0,604.0,4057.0,33.0,2015
894,JulianEdelman,NWE,34,WR,6,39.0,21,53.8%,315,15.0,0,8.1,3.5,52.5,EdelJu00,283.0,440.0,2890.0,12.0,2020
895,JulianEdelman,NWE,33,WR,16,153.0,100,65.4%,1117,11.2,6,7.3,6.3,69.8,EdelJu00,378.0,620.0,3961.0,25.0,2019
896,JulianEdelman,NWE,32,WR,12,108.0,74,68.5%,850,11.5,6,7.9,6.2,70.8,EdelJu00,378.0,574.0,4258.0,29.0,2018
897,JulianEdelman,NWE,30,WR,16,159.0,98,61.6%,1106,11.3,3,7.0,6.1,69.1,EdelJu00,368.0,550.0,4308.0,32.0,2016
898,JulianEdelman,NWE,29,WR,9,88.0,61,69.3%,692,11.3,7,7.9,6.8,76.9,EdelJu00,404.0,629.0,4587.0,36.0,2015
899,JulianEdelman,NWE,28,WR,14,134.0,92,68.7%,972,10.6,4,7.3,6.6,69.4,EdelJu00,392.0,609.0,4121.0,34.0,2014
900,JulianEdelman,NWE,27,WR,16,151.0,105,69.5%,1056,10.1,6,7.0,6.6,66.0,EdelJu00,380.0,628.0,4087.0,25.0,2013
901,AshtonDulin,IND,25,WR,12,22.0,15,68.2%,207,13.8,1,9.4,1.3,17.3,DuliAs00,398.0,604.0,3432.0,17.0,2022
902,AshtonDulin,IND,24,WR,17,22.0,13,59.1%,173,13.3,2,7.9,0.8,10.2,DuliAs00,324.0,521.0,3361.0,27.0,2021
903,AshtonDulin,IND,23,WR,13,6.0,3,50.0%,53,17.7,0,8.8,0.2,4.1,DuliAs00,371.0,552.0,4053.0,24.0,2020
904,AshtonDulin,IND,22,WR,13,2.0,2,100.0%,17,8.5,0,8.5,0.2,1.3,DuliAs00,307.0,513.0,3108.0,22.0,2019
905,HarryDouglas,TEN,33,WR,2,3.0,1,33.3%,8,8.0,0,2.7,0.5,4.0,DougHa00,306.0,496.0,3191.0,14.0,2017
906,HarryDouglas,TEN,32,WR,11,22.0,15,68.2%,210,14.0,0,9.5,1.4,19.1,DougHa00,307.0,504.0,3541.0,29.0,2016
907,HarryDouglas,TEN,31,WR,14,72.0,36,50.0%,411,11.4,2,5.7,2.6,29.4,DougHa00,342.0,551.0,3503.0,25.0,2015
908,HarryDouglas,ATL,30,WR,12,74.0,51,68.9%,556,10.9,2,7.5,4.3,46.3,DougHa00,418.0,632.0,4553.0,28.0,2014
909,HarryDouglas,ATL,29,WR,16,132.0,85,64.4%,1067,12.6,2,8.1,5.3,66.7,DougHa00,445.0,659.0,4243.0,26.0,2013
910,PhillipDorsett,HOU,29,WR,15,40.0,20,50.0%,257,12.9,1,6.4,1.3,17.1,DorsPh00,352.0,579.0,3344.0,20.0,2022
911,PhillipDorsett,NWE,26,WR,14,54.0,29,53.7%,397,13.7,5,7.4,2.1,28.4,DorsPh00,378.0,620.0,3961.0,25.0,2019
912,PhillipDorsett,NWE,25,WR,16,42.0,32,76.2%,290,9.1,3,6.9,2.0,18.1,DorsPh00,378.0,574.0,4258.0,29.0,2018
913,PhillipDorsett,NWE,24,WR,15,18.0,12,66.7%,194,16.2,0,10.8,0.8,12.9,DorsPh00,389.0,587.0,4418.0,32.0,2017
914,PhillipDorsett,IND,23,WR,15,59.0,33,55.9%,528,16.0,2,8.9,2.2,35.2,DorsPh00,370.0,584.0,4202.0,32.0,2016
915,PhillipDorsett,IND,22,WR,11,39.0,18,46.2%,225,12.5,1,5.8,1.6,20.5,DorsPh00,355.0,619.0,3704.0,26.0,2015
916,StefonDiggs,BUF,29,WR,16,154.0,108,70.1%,1429,13.2,11,9.3,6.8,89.3,DiggSt00,361.0,574.0,4129.0,35.0,2022
917,StefonDiggs,BUF,28,WR,17,164.0,103,62.8%,1225,11.9,10,7.5,6.1,72.1,DiggSt00,415.0,655.0,4284.0,36.0,2021
918,StefonDiggs,BUF,27,WR,16,166.0,127,76.5%,1535,12.1,8,9.2,7.9,95.9,DiggSt00,410.0,596.0,4620.0,40.0,2020
919,StefonDiggs,MIN,26,WR,15,94.0,63,67.0%,1130,17.9,6,12.0,4.2,75.3,DiggSt00,319.0,466.0,3523.0,26.0,2019
920,StefonDiggs,MIN,25,WR,15,149.0,102,68.5%,1021,10.0,9,6.9,6.8,68.1,DiggSt00,425.0,606.0,4036.0,30.0,2018
921,StefonDiggs,MIN,24,WR,14,95.0,64,67.4%,849,13.3,8,8.9,4.6,60.6,DiggSt00,357.0,527.0,3753.0,25.0,2017
922,StefonDiggs,MIN,23,WR,13,112.0,84,75.0%,903,10.8,3,8.1,6.5,69.5,DiggSt00,414.0,588.0,3836.0,20.0,2016
923,StefonDiggs,MIN,22,WR,13,84.0,52,61.9%,720,13.8,4,8.6,4.0,55.4,DiggSt00,294.0,454.0,2928.0,14.0,2015
924,EricDecker,TEN,30,WR,16,83.0,54,65.1%,563,10.4,1,6.8,3.4,35.2,DeckEr00,306.0,496.0,3191.0,14.0,2017
925,EricDecker,NYJ,29,WR,3,21.0,9,42.9%,194,21.6,2,9.2,3.0,64.7,DeckEr00,311.0,550.0,3466.0,16.0,2016
926,EricDecker,NYJ,28,WR,15,132.0,80,60.6%,1027,12.8,12,7.8,5.3,68.5,DeckEr00,362.0,604.0,4057.0,33.0,2015
927,EricDecker,NYJ,27,WR,15,115.0,74,64.3%,962,13.0,5,8.4,4.9,64.1,DeckEr00,287.0,498.0,2946.0,16.0,2014
928,EricDecker,DEN,26,WR,16,136.0,87,64.0%,1288,14.8,11,9.5,5.4,80.5,DeckEr00,461.0,675.0,5444.0,55.0,2013
929,CoreyDavis,NYJ,27,WR,13,64.0,32,50.0%,536,16.8,2,8.4,2.5,41.2,DaviCo03,357.0,627.0,3723.0,15.0,2022
930,CoreyDavis,NYJ,26,WR,9,59.0,34,57.6%,492,14.5,4,8.3,3.8,54.7,DaviCo03,357.0,603.0,3541.0,20.0,2021
931,CoreyDavis,TEN,25,WR,14,92.0,65,70.7%,984,15.1,5,10.7,4.6,70.3,DaviCo03,316.0,485.0,3653.0,33.0,2020
932,CoreyDavis,TEN,23,WR,16,112.0,65,58.0%,891,13.7,4,8.0,4.1,55.7,DaviCo03,293.0,437.0,2975.0,16.0,2018
933,CoreyDavis,TEN,22,WR,11,65.0,34,52.3%,375,11.0,0,5.8,3.1,34.1,DaviCo03,306.0,496.0,3191.0,14.0,2017
934,JamisonCrowder,BUF,29,WR,4,13.0,6,46.2%,60,10.0,0,4.6,1.5,15.0,CrowJa00,361.0,574.0,4129.0,35.0,2022
935,JamisonCrowder,NYJ,28,WR,12,71.0,51,71.8%,447,8.8,2,6.3,4.3,37.3,CrowJa00,357.0,603.0,3541.0,20.0,2021
936,JamisonCrowder,NYJ,27,WR,12,89.0,59,66.3%,699,11.8,6,7.9,4.9,58.3,CrowJa00,292.0,499.0,2796.0,16.0,2020
937,JamisonCrowder,NYJ,26,WR,16,122.0,78,63.9%,833,10.7,6,6.8,4.9,52.1,CrowJa00,323.0,521.0,3111.0,19.0,2019
938,JamisonCrowder,WAS,25,WR,9,49.0,29,59.2%,388,13.4,2,7.9,3.2,43.1,CrowJa00,311.0,509.0,3021.0,16.0,2018
939,JamisonCrowder,WAS,24,WR,15,103.0,66,64.1%,789,12.0,3,7.7,4.4,52.6,CrowJa00,347.0,540.0,3751.0,27.0,2017
940,JamisonCrowder,WAS,23,WR,16,99.0,67,67.7%,847,12.6,7,8.6,4.2,52.9,CrowJa00,407.0,607.0,4758.0,25.0,2016
941,JamisonCrowder,WAS,22,WR,16,78.0,59,75.6%,604,10.2,2,7.7,3.7,37.8,CrowJa00,386.0,555.0,4095.0,30.0,2015
942,MichaelCrabtree,ARI,32,WR,2,5.0,4,80.0%,22,5.5,0,4.4,2.0,11.0,CrabMi00,355.0,554.0,3477.0,20.0,2019
943,MichaelCrabtree,BAL,31,WR,16,100.0,54,54.0%,607,11.2,3,6.1,3.4,37.9,CrabMi00,334.0,556.0,3558.0,18.0,2018
944,MichaelCrabtree,LVR,30,WR,14,101.0,58,57.4%,618,10.7,8,6.1,4.1,44.1,CrabMi00,347.0,558.0,3631.0,23.0,2017
945,MichaelCrabtree,LVR,29,WR,16,145.0,89,61.4%,1003,11.3,8,6.9,5.6,62.7,CrabMi00,379.0,596.0,4051.0,29.0,2016
946,MichaelCrabtree,LVR,28,WR,16,146.0,85,58.2%,922,10.8,9,6.3,5.3,57.6,CrabMi00,373.0,605.0,3879.0,34.0,2015
947,MichaelCrabtree,SFO,27,WR,16,108.0,68,63.0%,698,10.3,4,6.5,4.3,43.6,CrabMi00,292.0,487.0,3063.0,20.0,2014
948,MichaelCrabtree,SFO,26,WR,5,33.0,19,57.6%,284,14.9,1,8.6,3.8,56.8,CrabMi00,244.0,417.0,2979.0,21.0,2013
949,KekeCoutee,IND,25,WR,8,1.0,1,100.0%,20,20.0,0,20.0,0.1,2.5,CoutKe00,398.0,604.0,3432.0,17.0,2022
950,KekeCoutee,IND,24,WR,2,1.0,1,100.0%,5,5.0,0,5.0,0.5,2.5,CoutKe00,324.0,521.0,3361.0,27.0,2021
951,KekeCoutee,HOU,23,WR,8,40.0,33,82.5%,400,12.1,3,10.0,4.1,50.0,CoutKe00,383.0,546.0,4538.0,33.0,2020
952,KekeCoutee,HOU,22,WR,9,36.0,22,61.1%,254,11.5,0,7.1,2.4,28.2,CoutKe00,355.0,534.0,3783.0,27.0,2019
953,KekeCoutee,HOU,21,WR,6,41.0,28,68.3%,287,10.3,1,7.0,4.7,47.8,CoutKe00,345.0,506.0,3781.0,26.0,2018
954,PharohCooper,ARI,27,WR,5,2.0,2,100.0%,6,3.0,0,3.0,0.4,1.2,CoopPh00,433.0,664.0,3626.0,17.0,2022
955,PharohCooper,NYG,26,WR,8,11.0,4,36.4%,33,8.3,0,3.0,0.5,4.1,CoopPh00,351.0,593.0,3196.0,15.0,2021
956,PharohCooper,CAR,25,WR,16,8.0,5,62.5%,73,14.6,0,9.1,0.3,4.6,CoopPh00,373.0,550.0,3888.0,16.0,2020
957,PharohCooper,LAR,22,WR,16,19.0,11,57.9%,84,7.6,0,4.4,0.7,5.3,CoopPh00,320.0,518.0,3831.0,28.0,2017
958,PharohCooper,LAR,21,WR,10,20.0,14,70.0%,106,7.6,0,5.3,1.4,10.6,CoopPh00,312.0,536.0,2951.0,14.0,2016
959,AmariCooper,CLE,28,WR,17,132.0,78,59.1%,1160,14.9,9,8.8,4.6,68.2,CoopAm00,335.0,540.0,3444.0,19.0,2022
960,AmariCooper,DAL,27,WR,15,104.0,68,65.4%,865,12.7,8,8.3,4.5,57.7,CoopAm00,444.0,647.0,4800.0,40.0,2021
961,AmariCooper,DAL,26,WR,16,130.0,92,70.8%,1114,12.1,5,8.6,5.8,69.6,CoopAm00,413.0,639.0,4161.0,25.0,2020
962,AmariCooper,DAL,25,WR,16,119.0,79,66.4%,1189,15.1,8,10.0,4.9,74.3,CoopAm00,388.0,597.0,4751.0,30.0,2019
963,AmariCooper,LVR,23,WR,14,96.0,48,50.0%,680,14.2,7,7.1,3.4,48.6,CoopAm00,347.0,558.0,3631.0,23.0,2017
964,AmariCooper,LVR,22,WR,16,132.0,83,62.9%,1153,13.9,5,8.7,5.2,72.1,CoopAm00,379.0,596.0,4051.0,29.0,2016
965,AmariCooper,LVR,21,WR,16,130.0,72,55.4%,1070,14.9,6,8.2,4.5,66.9,CoopAm00,373.0,605.0,3879.0,34.0,2015
966,BrandinCooks,HOU,29,WR,13,93.0,57,61.3%,699,12.3,3,7.5,4.4,53.8,CookBr00,352.0,579.0,3344.0,20.0,2022
967,BrandinCooks,HOU,28,WR,16,134.0,90,67.2%,1037,11.5,6,7.7,5.6,64.8,CookBr00,354.0,546.0,3305.0,21.0,2021
968,BrandinCooks,HOU,27,WR,15,119.0,81,68.1%,1150,14.2,6,9.7,5.4,76.7,CookBr00,383.0,546.0,4538.0,33.0,2020
969,BrandinCooks,LAR,26,WR,14,72.0,42,58.3%,583,13.9,2,8.1,3.0,41.6,CookBr00,397.0,632.0,4499.0,22.0,2019
970,BrandinCooks,LAR,25,WR,16,117.0,80,68.4%,1204,15.1,5,10.3,5.0,75.3,CookBr00,368.0,568.0,4507.0,32.0,2018
971,BrandinCooks,NWE,24,WR,16,114.0,65,57.0%,1082,16.6,7,9.5,4.1,67.6,CookBr00,389.0,587.0,4418.0,32.0,2017
972,BrandinCooks,NOR,23,WR,16,117.0,78,66.7%,1173,15.0,8,10.0,4.9,73.3,CookBr00,472.0,674.0,5074.0,38.0,2016
973,BrandinCooks,NOR,22,WR,16,129.0,84,65.1%,1138,13.5,9,8.8,5.3,71.1,CookBr00,460.0,667.0,4970.0,32.0,2015
974,BrandinCooks,NOR,21,WR,10,69.0,53,76.8%,550,10.4,3,8.0,5.3,55.0,CookBr00,456.0,659.0,4764.0,33.0,2014
975,ChrisConley,HOU,29,WR,16,37.0,22,59.5%,323,14.7,2,8.7,1.4,20.2,ConlCh00,354.0,546.0,3305.0,21.0,2021
976,ChrisConley,JAX,28,WR,15,63.0,40,63.5%,471,11.8,2,7.5,2.7,31.4,ConlCh00,387.0,616.0,3699.0,25.0,2020
977,ChrisConley,JAX,27,WR,16,90.0,47,52.2%,775,16.5,5,8.6,2.9,48.4,ConlCh00,364.0,589.0,3760.0,24.0,2019
978,ChrisConley,KAN,26,WR,16,52.0,32,61.5%,334,10.4,5,6.4,2.0,20.9,ConlCh00,385.0,583.0,4955.0,50.0,2018
979,ChrisConley,KAN,25,WR,5,16.0,11,68.8%,175,15.9,0,10.9,2.2,35.0,ConlCh00,363.0,543.0,4104.0,26.0,2017
980,ChrisConley,KAN,24,WR,16,69.0,44,63.8%,530,12.0,0,7.7,2.8,33.1,ConlCh00,365.0,546.0,3740.0,19.0,2016
981,ChrisConley,KAN,23,WR,16,31.0,17,54.8%,199,11.7,1,6.4,1.1,12.4,ConlCh00,310.0,473.0,3255.0,20.0,2015
982,KeelanCole,LVR,29,WR,14,21.0,10,47.6%,141,14.1,1,6.7,0.7,10.1,ColeKe00,359.0,586.0,3934.0,28.0,2022
983,KeelanCole,NYJ,28,WR,15,51.0,28,54.9%,449,16.0,1,8.8,1.9,29.9,ColeKe00,357.0,603.0,3541.0,20.0,2021
984,KeelanCole,JAX,27,WR,16,88.0,55,62.5%,642,11.7,5,7.3,3.4,40.1,ColeKe00,387.0,616.0,3699.0,25.0,2020
985,KeelanCole,JAX,26,WR,16,35.0,24,68.6%,361,15.0,3,10.3,1.5,22.6,ColeKe00,364.0,589.0,3760.0,24.0,2019
986,KeelanCole,JAX,25,WR,16,70.0,38,54.3%,491,12.9,1,7.0,2.4,30.7,ColeKe00,329.0,536.0,3109.0,15.0,2018
987,KeelanCole,JAX,24,WR,16,83.0,42,50.6%,748,17.8,3,9.0,2.6,46.8,ColeKe00,316.0,527.0,3593.0,21.0,2017
988,RandallCobb,GNB,32,WR,13,50.0,34,68.0%,417,12.3,1,8.3,2.6,32.1,CobbRa00,364.0,563.0,3632.0,27.0,2022
989,RandallCobb,GNB,31,WR,12,39.0,28,71.8%,375,13.4,5,9.6,2.3,31.3,CobbRa00,402.0,593.0,4315.0,39.0,2021
990,RandallCobb,HOU,30,WR,10,48.0,38,79.2%,441,11.6,3,9.2,3.8,44.1,CobbRa00,383.0,546.0,4538.0,33.0,2020
991,RandallCobb,DAL,29,WR,15,83.0,55,66.3%,828,15.1,3,10.0,3.7,55.2,CobbRa00,388.0,597.0,4751.0,30.0,2019
992,RandallCobb,GNB,28,WR,9,61.0,38,62.3%,383,10.1,2,6.3,4.2,42.6,CobbRa00,392.0,640.0,4238.0,25.0,2018
993,RandallCobb,GNB,27,WR,15,92.0,66,71.7%,653,9.9,4,7.1,4.4,43.5,CobbRa00,352.0,562.0,3167.0,25.0,2017
994,RandallCobb,GNB,26,WR,13,84.0,60,71.4%,610,10.2,4,7.3,4.6,46.9,CobbRa00,403.0,620.0,4199.0,40.0,2016
995,RandallCobb,GNB,25,WR,16,129.0,79,61.2%,829,10.5,6,6.4,4.9,51.8,CobbRa00,348.0,573.0,3503.0,31.0,2015
996,RandallCobb,GNB,24,WR,16,127.0,91,71.7%,1287,14.1,12,10.1,5.7,80.4,CobbRa00,349.0,536.0,4261.0,38.0,2014
997,RandallCobb,GNB,23,WR,6,47.0,31,66.0%,433,14.0,4,9.2,5.2,72.2,CobbRa00,366.0,570.0,4268.0,25.0,2013
998,SammieCoates,HOU,25,WR,12,2.0,1,50.0%,12,12.0,0,6.0,0.1,1.0,CoatSa00,345.0,506.0,3781.0,26.0,2018
999,SammieCoates,CLE,24,WR,12,11.0,6,54.5%,70,11.7,0,6.4,0.5,5.8,CoatSa00,312.0,574.0,3228.0,15.0,2017
1000,SammieCoates,PIT,23,WR,14,49.0,21,42.9%,435,20.7,2,8.9,1.5,31.1,CoatSa00,381.0,596.0,4202.0,33.0,2016
1001,SammieCoates,PIT,22,WR,6,2.0,1,50.0%,11,11.0,0,5.5,0.2,1.8,CoatSa00,391.0,590.0,4603.0,26.0,2015
1002,DJChark,DET,26,WR,11,52.0,30,57.7%,502,16.7,3,9.7,2.7,45.6,CharDJ00,383.0,588.0,4281.0,29.0,2022
1003,DJChark,JAX,25,WR,4,22.0,7,31.8%,154,22.0,2,7.0,1.8,38.5,CharDJ00,361.0,604.0,3436.0,12.0,2021
1004,DJChark,JAX,24,WR,13,93.0,53,57.0%,706,13.3,5,7.6,4.1,54.3,CharDJ00,387.0,616.0,3699.0,25.0,2020
1005,DJChark,JAX,23,WR,15,118.0,73,61.9%,1008,13.8,8,8.5,4.9,67.2,CharDJ00,364.0,589.0,3760.0,24.0,2019
1006,DJChark,JAX,22,WR,11,32.0,14,43.8%,174,12.4,0,5.4,1.3,15.8,CharDJ00,329.0,536.0,3109.0,15.0,2018
1007,ParrisCampbell,IND,25,WR,17,91.0,63,69.2%,623,9.9,3,6.8,3.7,36.6,CampPa00,398.0,604.0,3432.0,17.0,2022
1008,ParrisCampbell,IND,24,WR,6,20.0,10,50.0%,162,16.2,1,8.1,1.7,27.0,CampPa00,324.0,521.0,3361.0,27.0,2021
1009,ParrisCampbell,IND,23,WR,2,9.0,6,66.7%,71,11.8,0,7.9,3.0,35.5,CampPa00,371.0,552.0,4053.0,24.0,2020
1010,ParrisCampbell,IND,22,WR,7,24.0,18,75.0%,127,7.1,1,5.3,2.6,18.1,CampPa00,307.0,513.0,3108.0,22.0,2019
1011,DamiereByrd,ATL,29,WR,14,23.0,13,56.5%,268,20.6,2,11.7,0.9,19.1,ByrdDa00,257.0,415.0,2699.0,17.0,2022
1012,DamiereByrd,CHI,28,WR,17,38.0,26,68.4%,329,12.7,1,8.7,1.5,19.4,ByrdDa00,332.0,542.0,3207.0,16.0,2021
1013,DamiereByrd,NWE,27,WR,16,77.0,47,61.0%,604,12.9,1,7.8,2.9,37.8,ByrdDa00,283.0,440.0,2890.0,12.0,2020
1014,DamiereByrd,ARI,26,WR,11,46.0,32,69.6%,359,11.2,1,7.8,2.9,32.6,ByrdDa00,355.0,554.0,3477.0,20.0,2019
1015,DamiereByrd,CAR,25,WR,8,2.0,1,50.0%,8,8.0,0,4.0,0.1,1.0,ByrdDa00,378.0,563.0,3836.0,28.0,2018
1016,DamiereByrd,CAR,24,WR,8,17.0,10,58.8%,105,10.5,2,6.2,1.3,13.1,ByrdDa00,293.0,501.0,3077.0,22.0,2017
1017,DamiereByrd,CAR,23,WR,1,1.0,1,100.0%,16,16.0,0,16.0,1.0,16.0,ByrdDa00,306.0,563.0,3685.0,21.0,2016
1018,BriceButler,DAL,27,WR,13,23.0,15,65.2%,317,21.1,3,13.8,1.2,24.4,ButlBr00,309.0,493.0,3141.0,22.0,2017
1019,BriceButler,DAL,26,WR,16,32.0,16,50.0%,219,13.7,3,6.8,1.0,13.7,ButlBr00,325.0,483.0,3631.0,25.0,2016
1020,BriceButler,DAL,25,WR,7,26.0,12,46.2%,258,21.5,0,9.9,1.7,36.9,ButlBr00,334.0,528.0,3471.0,16.0,2015
1021,BriceButler,LVR,24,WR,15,35.0,21,60.0%,280,13.3,2,8.0,1.4,18.7,ButlBr00,365.0,629.0,3275.0,22.0,2014
1022,BriceButler,LVR,23,WR,10,17.0,9,52.9%,103,11.4,0,6.1,0.9,10.3,ButlBr00,298.0,519.0,3340.0,17.0,2013
1023,MartavisBryant,LVR,27,WR,8,27.0,19,70.4%,266,14.0,0,9.9,2.4,33.3,BryaMa00,382.0,556.0,3751.0,19.0,2018
1024,MartavisBryant,PIT,26,WR,15,84.0,50,59.5%,603,12.1,3,7.2,3.3,40.2,BryaMa00,384.0,590.0,4380.0,29.0,2017
1025,MartavisBryant,PIT,24,WR,11,92.0,50,54.3%,765,15.3,6,8.3,4.5,69.5,BryaMa00,391.0,590.0,4603.0,26.0,2015
1026,MartavisBryant,PIT,23,WR,10,48.0,26,54.2%,549,21.1,8,11.4,2.6,54.9,BryaMa00,411.0,612.0,4825.0,33.0,2014
1027,DezBryant,BAL,32,WR,6,11.0,6,54.5%,47,7.8,2,4.3,1.0,7.8,BryaDe01,257.0,406.0,2739.0,27.0,2020
1028,DezBryant,DAL,29,WR,16,132.0,69,52.3%,838,12.1,6,6.3,4.3,52.4,BryaDe01,309.0,493.0,3141.0,22.0,2017
1029,DezBryant,DAL,28,WR,13,96.0,50,52.1%,796,15.9,8,8.3,3.8,61.2,BryaDe01,325.0,483.0,3631.0,25.0,2016
1030,DezBryant,DAL,27,WR,9,72.0,31,43.1%,401,12.9,3,5.6,3.4,44.6,BryaDe01,334.0,528.0,3471.0,16.0,2015
1031,DezBryant,DAL,26,WR,16,136.0,88,64.7%,1320,15.0,16,9.7,5.5,82.5,BryaDe01,328.0,476.0,3784.0,37.0,2014
1032,DezBryant,DAL,25,WR,16,159.0,93,58.5%,1233,13.3,13,7.8,5.8,77.1,BryaDe01,375.0,586.0,3954.0,33.0,2013
1033,NoahBrown,DAL,26,WR,16,74.0,43,58.1%,555,12.9,3,7.5,2.7,34.7,BrowNo00,355.0,556.0,3736.0,28.0,2022
1034,NoahBrown,DAL,25,WR,13,25.0,16,64.0%,184,11.5,0,7.4,1.2,14.2,BrowNo00,444.0,647.0,4800.0,40.0,2021
1035,NoahBrown,DAL,24,WR,16,24.0,14,58.3%,154,11.0,0,6.4,0.9,9.6,BrowNo00,413.0,639.0,4161.0,25.0,2020
1036,NoahBrown,DAL,22,WR,8,8.0,5,62.5%,54,10.8,0,6.8,0.6,6.8,BrowNo00,356.0,527.0,3538.0,22.0,2018
1037,NoahBrown,DAL,21,WR,13,9.0,4,44.4%,33,8.3,0,3.7,0.3,2.5,BrowNo00,309.0,493.0,3141.0,22.0,2017
1038,MarquiseBrown,ARI,25,WR,12,107.0,67,62.6%,709,10.6,3,6.6,5.6,59.1,BrowMa04,433.0,664.0,3626.0,17.0,2022
1039,MarquiseBrown,BAL,24,WR,16,146.0,91,62.3%,1008,11.1,6,6.9,5.7,63.0,BrowMa04,396.0,611.0,3961.0,21.0,2021
1040,MarquiseBrown,BAL,23,WR,16,100.0,58,58.0%,769,13.3,8,7.7,3.6,48.1,BrowMa04,257.0,406.0,2739.0,27.0,2020
1041,MarquiseBrown,BAL,22,WR,14,71.0,46,64.8%,584,12.7,7,8.2,3.3,41.7,BrowMa04,289.0,440.0,3225.0,37.0,2019
1042,JohnBrown,BUF,32,WR,3,2.0,1,50.0%,42,42.0,1,21.0,0.3,14.0,BrowJo02,361.0,574.0,4129.0,35.0,2022
1043,JohnBrown,BUF,30,WR,9,52.0,33,63.5%,458,13.9,3,8.8,3.7,50.9,BrowJo02,410.0,596.0,4620.0,40.0,2020
1044,JohnBrown,BUF,29,WR,15,115.0,72,62.6%,1060,14.7,6,9.2,4.8,70.7,BrowJo02,299.0,513.0,3229.0,21.0,2019
1045,JohnBrown,BAL,28,WR,16,97.0,42,43.3%,715,17.0,5,7.4,2.6,44.7,BrowJo02,334.0,556.0,3558.0,18.0,2018
1046,JohnBrown,ARI,27,WR,10,55.0,21,38.2%,299,14.2,3,5.4,2.1,29.9,BrowJo02,339.0,598.0,3640.0,21.0,2017
1047,JohnBrown,ARI,26,WR,15,73.0,39,53.4%,517,13.3,2,7.1,2.6,34.5,BrowJo02,383.0,646.0,4136.0,28.0,2016
1048,JohnBrown,ARI,25,WR,15,101.0,65,64.4%,1003,15.4,7,9.9,4.3,66.9,BrowJo02,353.0,562.0,4616.0,35.0,2015
1049,JohnBrown,ARI,24,WR,16,102.0,48,47.1%,696,14.5,5,6.8,3.0,43.5,BrowJo02,320.0,568.0,3808.0,21.0,2014
1050,JaronBrown,SEA,29,WR,14,28.0,16,57.1%,220,13.8,2,7.9,1.1,15.7,BrowJa03,341.0,517.0,3791.0,31.0,2019
1051,JaronBrown,SEA,28,WR,16,19.0,14,73.7%,166,11.9,5,8.7,0.9,10.4,BrowJa03,280.0,427.0,3093.0,35.0,2018
1052,JaronBrown,ARI,27,WR,16,69.0,31,44.9%,477,15.4,4,6.9,1.9,29.8,BrowJa03,339.0,598.0,3640.0,21.0,2017
1053,JaronBrown,ARI,26,WR,7,22.0,11,50.0%,187,17.0,1,8.5,1.6,26.7,BrowJa03,383.0,646.0,4136.0,28.0,2016
1054,JaronBrown,ARI,25,WR,16,23.0,11,47.8%,144,13.1,1,6.3,0.7,9.0,BrowJa03,353.0,562.0,4616.0,35.0,2015
